Site,Camera,Position,Date,Model,Weather,Min_Temp,Wind_Speed,Rainfall,Moon_Phase,Individual,Species,Size,Sex,Joey,Total,First,Last,V_low,V_mid,V_high,V_toward,V_away,L_towards,L_away,L_across,<5m,5-10m,10-15m,>15m,Grazing,Social,Fighting,Grooming,Investigating,Sniffing,At_Other,Out,Pref_Dist,Pref_Dist2,T_loc
L17,LC25,Front,5/8/2024,Fox,,4.8,11,10.4,0.0001,3974,Pademelon,M,,,2,20:48:32,20:48:33,0,0.5,0,0,0.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,0.5
L17,LC25,Front,5/8/2024,Fox,,4.8,11,10.4,0.0001,3975,Pademelon,M,,,3,21:21:52,21:21:54,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,5/8/2024,Fox,,4.8,11,10.4,0.0001,3976,Pademelon,M,,,3,22:26:17,22:26:19,0,0,0,0,0,0.333333333,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,10-15m,1,0.333333333
L17,LC25,Front,5/8/2024,Fox,,4.8,11,10.4,0.0001,3977,Pademelon,M,,,3,22:26:17,22:26:19,0.333333333,0,0,0,0.333333333,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,10-15m,1,0
L17,LC25,Front,5/8/2024,Fox,,4.8,11,10.4,0.0001,3978,Pademelon,M,,,3,22:26:17,22:26:19,0.333333333,0,0,0,0.333333333,0,0,0,0,0,1,0,0.666666667,0,0,0,0,0,0,0,10-15m,1,0
L17,LC25,Front,5/8/2024,Fox,,4.8,11,10.4,0.0001,3979,Pademelon,M,,,3,22:49:21,22:49:23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,5/8/2024,Fox,,4.8,11,10.4,0.0001,3980,Pademelon,M,,,3,22:49:21,22:49:23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,5/8/2024,Fox,,4.8,11,10.4,0.0001,3981,Pademelon,M,,,3,22:49:21,22:49:21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1
L17,LC25,Front,5/8/2024,Fox,,4.8,11,10.4,0.0001,3982,Wallaby,L,,,3,19:22:35,19:22:37,0,0,0,0,0,0,0,0.333333333,0,1,0,0,0.666666667,0,0,0,0,0,0,0,5-10m,0,0.333333333
L17,LC25,Front,5/8/2024,Fox,,4.8,11,10.4,0.0001,3983,Possum,M,,,3,19:22:35,19:22:37,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,6/8/2024,Fox,,4.8,11,10.4,0.0001,3984,Wallaby,L,F,P,5,01:40:36,01:50:31,0,0,0,0,0,0,0.4,0,0,0.6,0.4,0,0.6,0,0,0,0,0,0,0,5-10m,0,0.4
L17,LC25,Front,6/8/2024,Fox,,4.8,11,10.4,0.0001,3985,Wallaby,M,,,2,01:40:36,01:40:37,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L17,LC25,Front,6/8/2024,Fox,,4.8,11,10.4,0.0001,3986,Wallaby,M,,,107,04:06:01,04:30:37,0.056074766,0.121495327,0,0.074766355,0.102803738,0,0,0.065420561,1,0,0,0,0.411214953,0,0,0.317757009,0.056074766,0,0,0,<5m,0,0.065420561
L17,LC25,Front,6/8/2024,Fox,,4.8,11,10.4,0.0001,3987,Wallaby,M,,,3,03:47:58,03:48:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,<5m,0,0
L17,LC25,Front,6/8/2024,Goat,,4.4,7,6,0.0121,3988,Wallaby,M,,,1,18:56:55,18:56:55,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,6/8/2024,Goat,,4.4,7,6,0.0121,3989,Wallaby,M,,,3,18:56:55,18:56:57,0,0.333333333,0,0.333333333,0,0,0.333333333,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0.666666667
L17,LC25,Front,6/8/2024,Goat,,4.4,7,6,0.0121,3990,Wallaby,M,,,3,19:05:51,19:05:53,0,0,0,0,0,0,0,0.333333333,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0.333333333
L17,LC25,Front,6/8/2024,Goat,,4.4,7,6,0.0121,3991,Wallaby,M,F,P,12,19:27:49,19:33:03,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0.5,0,0,0,0,0,0,0.416666667,5-10m,0,0.166666667
L17,LC25,Front,6/8/2024,Goat,,4.4,7,6,0.0121,3992,Possum,M,,,3,19:27:49,19:27:51,0,1,0,0.666666667,0.333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,3993,Wallaby,M,,,24,01:42:07,01:53:50,0.041666667,0,0,0.041666667,0,0,0,0.416666667,0,1,0,0,0.708333333,0,0,0,0.041666667,0,0,0,5-10m,0,0.416666667
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,3994,Wallaby,S,,,15,01:48:39,01:55:50,0,0.066666667,0,0,0.066666667,0,0,0,0,1,0,0,0.8,0,0,0.133333333,0,0,0,0,5-10m,0,0
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,3995,Pademelon,M,,,9,01:48:39,01:53:50,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,3996,Wallaby,M,,,2,02:52:27,02:52:28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,3997,Wallaby,S,,,3,02:52:27,02:52:29,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,3998,Pademelon,M,,,9,04:26:22,04:37:31,0,0,0,0,0,0,0.111111111,0.222222222,0.333333333,0.666666667,0,0,0.888888889,0,0,0,0,0,0,0,5-10m,0,0.333333333
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,3999,Pademelon,M,,,12,05:12:28,05:15:22,0,0.25,0,0,0.25,0,0,0.083333333,1,0,0,0,0.75,0,0,0,0,0,0,0,<5m,0,0.083333333
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,4000,Pademelon,M,F,P,13,05:53:01,05:57:01,0,0,0,0,0,0,0,0.230769231,1,0,0,0,0.692307692,0,0,0,0,0,0,0.230769231,<5m,0,0.230769231
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,4001,Wallaby,S,,,15,05:53:01,05:57:03,0.066666667,0,0,0,0.066666667,0,0,0,0,0.8,0,0,0.933333333,0,0,0,0,0,0,0,5-10m,0,0
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,4002,Wallaby,S,,,15,06:08:14,06:10:51,0.4,0,0,0.2,0.2,0,0,0,0,1,0,0,0.6,0,0,0,0.2,0,0,0,5-10m,0,0
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,4003,Pademelon,M,,,4,06:10:29,06:10:49,0,0,0,0,0,0,0,1,1,0,0,0,0.25,0,0,0,0,0,0,0,<5m,0,1
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,4004,Wallaby,L,,,7,06:08:14,06:09:04,0.142857143,0,0,0.142857143,0,0,0,0.428571429,0.142857143,0.857142857,0,0,0.428571429,0,0,0,0,0,0,0,5-10m,0,0.428571429
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,4005,Pademelon,M,,,4,06:34:00,06:34:06,0,0,0,0,0,0.5,0,0.25,0.75,0.25,0,0,0.25,0,0,0,0,0,0,0,<5m,0,0.75
L17,LC25,Front,7/8/2024,Goat,,4.4,7,6,0.0121,4006,Wallaby,L,,,8,06:49:12,06:50:52,0.125,0,0,0.125,0,0,0,0.375,0,1,0,0,0.5,0,0,0,0,0,0,0,5-10m,0,0.375
L17,LC25,Front,7/8/2024,Thylacine,,2.4,15,13.2,0.0426,4007,Possum,M,,,3,19:24:02,19:24:04,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,7/8/2024,Thylacine,,2.4,15,13.2,0.0426,4008,Pademelon,M,,,1,19:55:43,19:55:43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L17,LC25,Front,7/8/2024,Thylacine,,2.4,15,13.2,0.0426,4009,Possum,M,,,7,20:48:16,20:49:26,0,0,0,0,0,0,0,0.857142857,0,1,0,0,0,0,0,0,0,0.142857143,0,0,5-10m,0,0.857142857
L17,LC25,Front,7/8/2024,Thylacine,,2.4,15,13.2,0.0426,4010,Devil,M,,,3,20:52:21,20:52:23,0,0,0,0,0,0.666666667,0,0.333333333,0,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,10-15m,1,1
L17,LC25,Front,8/8/2024,Thylacine,,2.4,15,13.2,0.0426,4011,Echidna,M,,,6,06:51:26,06:51:30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L17,LC25,Front,8/8/2024,Control,,5,15,0,0.0898,4012,Wallaby,L,,,3,18:41:22,18:41:24,0,0,0,0,0,0,0,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0.666666667,10-15m,1,0.333333333
L17,LC25,Front,8/8/2024,Control,,5,15,0,0.0898,4013,Wallaby,M,,,2,23:33:33,23:33:34,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,9/8/2024,Control,,5,15,0,0.0898,4014,Pademelon,M,,,1,02:51:14,02:51:14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L17,LC25,Front,9/8/2024,Control,,5,15,0,0.0898,4015,Pademelon,M,,,18,04:17:40,04:18:58,0,0,0,0,0,0,0,0.055555556,1,0,0,0,0.944444444,0,0,0,0,0,0,0,<5m,0,0.055555556
L17,LC25,Front,9/8/2024,Control,,5,15,0,0.0898,4016,Pademelon,M,,,2,04:19:08,04:19:09,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,9/8/2024,Control,,5,15,0,0.0898,4017,Pademelon,M,,,6,06:48:10,06:48:14,0,0,0,0,0,0,0.333333333,0.166666667,0.166666667,0.833333333,0,0,0.5,0,0,0,0,0,0,0,5-10m,0,0.5
L17,LC25,Front,9/8/2024,Control,,5,15,0,0.0898,4018,Pademelon,L,,,1,07:01:50,07:01:50,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4019,Wallaby,M,,,5,18:50:31,18:52:45,0,0,0,0,0,0,0,0.4,0,0,1,0,0.6,0,0,0,0,0,0,0,10-15m,1,0.4
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4020,Wallaby,S,,,3,18:50:31,18:50:33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4021,Rabbit,M,,,3,18:58:11,18:58:13,0,0.333333333,0,0,0.333333333,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,0.666666667
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4022,Rabbit,M,,,3,18:58:11,18:58:13,0,0.666666667,0,0,0.666666667,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0,0,0,10-15m,1,0
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4023,Pademelon,L,,,6,19:31:02,19:31:18,0,0,0,0,0,0,0,0.5,0,0.666666667,0.333333333,0,0.5,0,0,0,0,0,0,0,5-10m,0,0.5
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4024,Wallaby,M,,,3,19:31:02,19:31:04,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4025,Possum,M,,,6,20:31:26,20:31:30,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4026,Wallaby,M,,,9,20:31:26,20:31:32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4027,Possum,M,,,9,20:31:26,20:31:32,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4028,Wallaby,M,,,9,20:31:26,20:31:32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4029,Pademelon,L,,,3,20:51:59,20:52:01,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0.666666667,0.666666667,0,0,0,0,0,0,0,>15m,1,0.333333333
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4030,Wallaby,M,,,3,20:51:59,20:52:01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4031,Pademelon,M,,,5,21:03:46,21:07:08,0,0,0,0,0,0,0,0.8,0,1,0,0,0.4,0,0,0,0,0,0,0,5-10m,0,0.8
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4032,Wallaby,M,,,6,21:03:46,21:07:09,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4033,Pademelon,L,,,6,21:03:46,21:07:09,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4034,Wallaby,M,,,9,21:29:25,21:29:38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4035,Pademelon,M,,,9,21:32:15,21:37:05,0,0,0,0,0,0,0,0.222222222,1,0,0,0,0.666666667,0,0,0,0,0,0,0.333333333,<5m,0,0.222222222
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4036,Possum,M,,,36,21:55:18,22:03:23,0,0.916666667,0,0.027777778,0.888888889,0,0.027777778,0.055555556,0,0,0.083333333,0.916666667,0,0,0,0,0,0,0.333333333,0,>15m,1,0.083333333
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4037,Pademelon,M,,,24,21:57:21,22:00:27,0.041666667,0.333333333,0,0.208333333,0.166666667,0,0,0.083333333,1,0,0,0,0.625,0,0,0,0.125,0,0,0.083333333,<5m,0,0.083333333
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4038,Wallaby,L,M,,30,23:06:16,23:13:38,0.033333333,0.033333333,0,0,0.066666667,0,0.066666667,0.1,0.666666667,0.333333333,0,0,0.6,0,0,0.066666667,0,0,0,0.166666667,<5m,0,0.166666667
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4039,Wallaby,L,M,,12,23:29:33,23:30:54,0,0,0,0,0,0,0.083333333,0.083333333,0,1,0,0,0.916666667,0,0,0,0,0,0,0,5-10m,0,0.166666667
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4040,Possum,M,,,12,23:29:33,23:30:54,0,0.25,0,0.166666667,0.083333333,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4041,Possum,M,,,3,23:50:16,23:50:18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,9/8/2024,Fox,,4.6,9,3.2,0.1515,4042,Possum,M,,,3,23:50:16,23:50:18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,10/8/2024,Fox,,4.6,9,3.2,0.1515,4043,Wallaby,M,,,6,01:37:32,01:37:57,0,0,0,0,0,0,0,0.333333333,1,0,0,0,0.666666667,0,0,0,0,0,0,0,<5m,0,0.333333333
L17,LC25,Front,10/8/2024,Fox,,4.6,9,3.2,0.1515,4044,Wallaby,S,,,5,04:18:23,04:18:44,0,0,0,0,0,0,0.2,0.2,1,0,0,0,0.6,0,0,0,0,0,0,0,<5m,0,0.4
L17,LC25,Front,10/8/2024,Fox,,4.6,9,3.2,0.1515,4045,Pademelon,M,,,2,05:37:27,05:37:28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L17,LC25,Front,10/8/2024,Fox,,4.6,9,3.2,0.1515,4046,Pademelon,M,,,3,06:33:23,06:33:25,0,0,0,0,0,0,0.666666667,0.333333333,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4047,Echidna,M,,,3,16:24:49,16:24:53,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4048,Possum,M,,,18,19:45:26,19:49:54,0,0,0,0,0,0,0,0.277777778,0,0.333333333,0.666666667,0,0.555555556,0,0,0.166666667,0,0,0,0,10-15m,1,0.277777778
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4049,Wallaby,M,F,P,20,19:48:12,19:54:12,0,0,0,0,0,0,0,0.25,1,0,0,0,0.7,0,0,0,0,0,0,0.2,<5m,0,0.25
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4050,Wallaby,L,,,3,20:19:41,20:19:43,0,0,0,0,0,0,0.666666667,0,0,1,0,0,0.333333333,0,0,0,0,0,0,0,5-10m,0,0.666666667
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4051,Wallaby,L,F,P,39,20:54:07,21:12:03,0,0,0,0,0,0.025641026,0,0.153846154,0.461538462,0.538461538,0,0,0.948717949,0,0,0,0,0,0,0,5-10m,0,0.179487179
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4052,Wallaby,M,,,1,20:54:44,20:54:44,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4053,Wallaby,M,,,2,21:29:14,21:29:15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4054,Pademelon,L,,,15,21:44:31,21:48:51,0,0,0,0,0,0.066666667,0,0.133333333,0,1,0,0,0.733333333,0,0,0,0,0,0,0.2,5-10m,0,0.2
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4055,Wallaby,M,,,1,22:32:24,22:32:24,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4056,Possum,M,,,15,22:37:01,22:37:18,0,0,0,0,0,0.133333333,0.133333333,0.733333333,0,1,0,0,0.066666667,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4057,Pademelon,M,,,154,22:53:33,23:09:58,0.019480519,0,0,0,0.019480519,0,0.012987013,0.038961039,1,0,0,0,0.642857143,0,0,0,0,0,0,0.051948052,<5m,0,0.051948052
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4058,Wallaby,L,,,33,23:03:58,23:09:58,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4059,Wallaby,M,,,2,23:22:17,23:22:18,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4060,Devil,M,,,6,23:55:24,23:55:29,0,0,0.333333333,0,0.333333333,0,0,0.666666667,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,10-15m,1,0.666666667
L17,LC25,Front,10/8/2024,Control,,7.5,15,0.2,0.2254,4061,Wallaby,M,,,6,23:55:24,23:55:29,0,1,0,0.666666667,0.333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4062,Possum,M,,,5,03:38:35,03:38:42,0,0,0,0,0,0,0,1,0.6,0.4,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4063,Wallaby,L,,,6,03:38:35,03:38:43,0,0.5,0,0.5,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,>15m,1,0.5
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4064,Wallaby,L,,,6,03:38:35,03:38:43,0,0.5,0,0,0.5,0.333333333,0,0,0,0,0,1,0.166666667,0,0,0,0,0,0,0,>15m,1,0.333333333
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4065,Wallaby,M,,,20,03:57:08,03:59:58,0.25,0,0,0.25,0,0,0,0.45,1,0,0,0,0.2,0,0,0,0.25,0,0,0.1,<5m,0,0.45
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4066,Wallaby,M,,,21,03:57:08,03:59:59,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4067,Pademelon,M,,,12,04:33:37,04:38:04,0,0,0,0,0,0,0,0.166666667,0,1,0,0,0.916666667,0,0,0,0,0,0,0,5-10m,0,0.166666667
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4068,Pademelon,M,,,12,04:33:37,04:38:04,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4069,Wallaby,M,,,3,04:35:54,04:35:56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4070,Pademelon,M,,,39,04:49:27,04:52:13,0,0.128205128,0,0.076923077,0.051282051,0,0,0.102564103,0,1,0,0,0.538461538,0,0,0,0.769230769,0,0,0.282051282,5-10m,0,0.102564103
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4071,Pademelon,M,,,39,04:49:27,04:52:13,0.051282051,0,0,0.025641026,0.025641026,0,0,0.025641026,0,1,0,0,0.948717949,0,0,0,0,0,0,0,5-10m,0,0.025641026
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4072,Wallaby,M,,,1,04:49:28,04:49:28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4073,Wallaby,M,,,35,04:50:43,04:52:12,0.085714286,0.314285714,0,0.342857143,0.028571429,0.171428571,0,0.142857143,0.971428571,0.028571429,0,0,0.257142857,0,0,0.057142857,0.2,0,0,0,<5m,0,0.314285714
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4074,Wallaby,L,F,P,48,04:56:16,05:04:43,0.041666667,0,0,0,0.041666667,0,0.166666667,0.125,0.5625,0.4375,0,0,0.833333333,0,0,0,0,0,0,0,<5m,0,0.291666667
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4075,Wallaby,L,,,57,05:14:32,05:18:59,0.087719298,0.052631579,0,0.052631579,0.087719298,0.070175439,0,0.01754386,1,0,0,0,0.438596491,0,0,0,0.070175439,0,0,0.315789474,<5m,0,0.087719298
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4076,Wallaby,M,,,2,05:39:03,05:39:04,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4077,Wallaby,L,F,P,11,05:52:37,05:53:25,0,0,0,0,0,0,0,0.363636364,0.090909091,0.909090909,0,0,0.818181818,0,0,0,0,0,0,0,5-10m,0,0.363636364
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4078,Wallaby,M,,,2,06:25:18,06:25:19,0,0,0,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,,,1
L17,LC25,Front,11/8/2024,Control,,7.5,15,0.2,0.2254,4079,Wallaby,M,,,35,06:25:53,06:29:42,0.085714286,0.028571429,0,0.057142857,0.057142857,0,0,0.228571429,1,0,0,0,0.314285714,0,0,0,0.057142857,0,0,0.457142857,<5m,0,0.228571429
L17,LC25,Front,11/8/2024,Thylacine,,-2.8,11,0.6,0.3091,4080,Wallaby,M,,,3,19:51:52,19:51:54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5-10m,0,0
L17,LC25,Front,11/8/2024,Thylacine,,-2.8,11,0.6,0.3091,4081,Pademelon,M,,,3,20:00:47,20:00:49,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1
L17,LC25,Front,11/8/2024,Thylacine,,-2.8,11,0.6,0.3091,4082,Wallaby,M,,,6,20:00:47,20:00:51,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0
L17,LC25,Front,11/8/2024,Thylacine,,-2.8,11,0.6,0.3091,4083,Wallaby,M,,,54,20:45:59,20:51:12,0.111111111,0.055555556,0,0.037037037,0.12962963,0.055555556,0.018518519,0.092592593,1,0,0,0,0.666666667,0,0,0.037037037,0.037037037,0,0,0.092592593,<5m,0,0.166666667
L17,LC25,Front,11/8/2024,Thylacine,,-2.8,11,0.6,0.3091,4084,Pademelon,M,F,P,23,21:24:31,21:35:45,0,0,0,0,0,0,0,0.304347826,0.47826087,0.52173913,0,0,0.695652174,0,0,0,0,0,0,0.173913043,5-10m,0,0.304347826
L17,LC25,Front,11/8/2024,Thylacine,,-2.8,11,0.6,0.3091,4085,Rabbit,M,,,3,23:08:05,23:08:07,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0
L17,LC25,Front,12/8/2024,Thylacine,,-2.8,11,0.6,0.3091,4086,Wombat,M,,,10,00:17:14,00:18:07,0,0,0,0,0,0.2,0,0.5,0,1,0,0,0.4,0,0,0,0,0,0,0,5-10m,0,0.7
