Site,Camera,Position,Date,Model,Weather,Min_Temp,Wind_Speed,Rainfall,Moon_Phase,Individual,Species,Size,Sex,Joey,Total,First,Last,V_low,V_mid,V_high,V_toward,V_away,L_towards,L_away,L_across,<5m,5-10m,10-15m,>15m,Grazing,Social,Fighting,Grooming,Investigating,Sniffing,At_Other,Out,Pref_Dist,Pref_Dist2,T_loc,,,,,,,,
Q2,QC7,Back,26/4/2024,Fox,,2,0,0,0.976,1012,Wallaby,M,,,2,06:33:53,06:33:54,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q2,QC7,Back,26/4/2024,Fox,,2,0,0,0.976,1013,Wallaby,L,,,3,07:22:46,07:22:48,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0.333333333,0,0,0,0,0,0,0,10-15m,1,0.666666667,,,,,,,,
Q2,QC7,Back,26/4/2024,Control,,-0.3,0,0,0.9353,1014,Wallaby,M,,,3,19:08:24,19:08:26,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,<5m,0,0,,,,,,,,
Q2,QC7,Back,26/4/2024,Control,,-0.3,0,0,0.9353,1015,Wallaby,M,,,9,21:54:18,21:54:28,0,0,0,0,0,0.111111111,0,0,1,0,0,0,0.666666667,0,0,0,0,0,0,0.222222222,<5m,0,0.111111111,,,,,,,,
Q2,QC7,Back,27/4/2024,Thylacine,,3.6,0,0,0.8757,1016,Wallaby,L,,,3,19:09:26,19:09:28,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,0,0,0,1,0,0,0,0,0,0.333333333,0,0,0,10-15m,1,0,,,,,,,,
Q2,QC7,Back,27/4/2024,Thylacine,,3.6,0,0,0.8757,1017,Kangaroo,M,F,,6,19:38:41,19:39:02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,<5m,0,0,,,,,,,,
Q2,QC7,Back,27/4/2024,Thylacine,,3.6,0,0,0.8757,1018,Kangaroo,S,J,,7,19:38:42,19:39:04,0.142857143,0.285714286,0,0,0.428571429,0,0.428571429,0.142857143,0.857142857,0.142857143,0,0,0,0,0,0,0,0,0,0,<5m,0,0.571428571,,,,,,,,
Q2,QC7,Back,27/4/2024,Thylacine,,3.6,0,0,0.8757,1019,Wallaby,M,,,4,22:04:39,22:10:17,0,0,0,0,0,0,0,0.25,1,0,0,0,0.75,0,0,0,0,0,0,0,<5m,0,0.25,,,,,,,,
Q2,QC7,Back,27/4/2024,Thylacine,,3.6,0,0,0.8757,1020,Wallaby,M,,,6,22:04:39,22:10:19,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,0,0,,,0,,,,,,,,
Q2,QC7,Back,27/4/2024,Thylacine,,3.6,0,0,0.8757,1021,Wallaby,L,,,15,22:10:17,22:13:38,0.2,0,0,0,0.2,0,0,0.066666667,0.6,0.4,0,0,0.4,0,0,0,0,0,0.066666667,0.333333333,<5m,0,0.066666667,,,,,,,,
Q2,QC7,Back,27/4/2024,Thylacine,,3.6,0,0,0.8757,1022,Wallaby,S,,,12,22:13:56,22:13:58,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q2,QC7,Back,27/4/2024,Thylacine,,3.6,0,0,0.8757,1023,Wallaby,M,F,P,17,22:33:41,22:34:49,0,0,0,0,0,0,0.235294118,0.176470588,0.705882353,0.294117647,0,0,0.823529412,0,0,0,0,0,0,0,<5m,0,0.411764706,,,,,,,,
Q2,QC7,Back,28/4/2024,Thylacine,,3.6,0,0,0.8757,1024,Wallaby,M,M,,9,00:08:45,00:09:53,0.111111111,0,0,0.111111111,0,0,0,0.222222222,0,1,0,0,0.666666667,0,0,0,0,0,0,0,5-10m,0,0.222222222,,,,,,,,
Q2,QC7,Back,28/4/2024,Thylacine,,3.6,0,0,0.8757,1025,Wallaby,M,,,9,00:08:45,00:09:53,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q2,QC7,Back,28/4/2024,Thylacine,,3.6,0,0,0.8757,1026,Kangaroo,L,M,,8,03:24:07,03:24:18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q2,QC7,Back,29/4/2024,Goat,,3.5,7,0,0.7985,1027,Wallaby,,,,1,04:34:14,04:34:14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q2,QC8,Left,20/4/2024,Goat,,1.5,4,0,0.8942,1028,Wallaby,L,M,,3,19:05:09,19:05:11,0,0,0,0,0,0,0,0.333333333,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0.333333333,,,,,,,,
Q2,QC8,Left,20/4/2024,Goat,,1.5,4,0,0.8942,1029,Deer,L,M,,9,22:23:24,22:23:43,0,0.111111111,0,0.111111111,0,0,0,0.888888889,0,0,0,1,0,0,0,0,0.111111111,0,0,0,>15m,1,0.888888889,,,,,,,,
Q2,QC8,Left,21/4/2024,Goat,,1.5,4,0,0.8942,1030,Possum,M,,,6,00:30:37,00:30:46,0,0.166666667,0,0.166666667,0,0,0.833333333,0,0.166666667,0.833333333,0,0,0,0,0,0,0.166666667,0,0,0,5-10m,0,0.833333333,,,,,,,,
Q2,QC8,Left,21/4/2024,Goat,,1.5,4,0,0.8942,1031,Possum,M,,,3,00:30:44,00:30:46,0,0,0,0,0,0,0,0.666666667,1,0,0,0,0.333333333,0,0,0,0,0,0,0,<5m,0,0.666666667,,,,,,,,
Q2,QC8,Left,21/4/2024,Goat,,1.5,4,0,0.8942,1032,Possum,M,,,3,01:53:47,01:53:49,0,0,0,0,0,0,0,1,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,<5m,0,1,,,,,,,,
Q2,QC8,Left,21/4/2024,Fox,,0.7,2,0,0.9453,1033,Wallaby,L,M,,3,18:59:04,18:59:06,0,0,0,0,0,0,0,1,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q2,QC8,Left,21/4/2024,Fox,,0.7,2,0,0.9453,1034,Wallaby,M,,,4,19:06:49,19:07:14,0,0,0,0,0,0,0,0.25,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0.25,,,,,,,,
Q2,QC8,Left,21/4/2024,Fox,,0.7,2,0,0.9453,1035,Deer,M,,,3,19:31:57,19:31:59,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1,,,,,,,,
Q2,QC8,Left,21/4/2024,Fox,,0.7,2,0,0.9453,1036,Deer,S,,,3,19:31:57,19:31:59,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1,,,,,,,,
Q2,QC8,Left,21/4/2024,Fox,,0.7,2,0,0.9453,1037,Deer,M,,,4,19:32:35,19:32:38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,1,,,,,,,,
Q2,QC8,Left,23/4/2024,Thylacine,,6.8,17,0,0.9982,1038,Wallaby,S,,,9,23:05:27,23:05:40,0,0,0,0,0,0,0,0.222222222,1,0,0,0,0.777777778,0,0,0,0,0,0,0,<5m,0,0.222222222,,,,,,,,
Q2,QC8,Left,25/4/2024,Fox,,2,0,0,0.976,1039,Wallaby,M,,,3,20:06:46,20:06:48,0,0,0,0,0,0,0.666666667,0.333333333,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q2,QC8,Left,25/4/2024,Fox,,2,0,0,0.976,1040,Unknown,,,,3,20:06:46,20:06:48,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q2,QC8,Left,25/4/2024,Fox,,2,0,0,0.976,1041,Wallaby,M,,,9,20:53:29,20:54:05,0,0,0,0,0,0,0,0.222222222,1,0,0,0,1,0,0,0,0,0,0,0,<5m,0,0.222222222,,,,,,,,
Q2,QC8,Left,26/4/2024,Fox,,2,0,0,0.976,1042,Wallaby,S,,,9,01:13:54,01:14:21,0,0,0,0,0,0,0,0.888888889,1,0,0,0,0.444444444,0,0,0,0,0,0,0,<5m,0,0.888888889,,,,,,,,
Q2,QC8,Left,26/4/2024,Control,,-0.3,0,0,0.9353,1043,Wallaby,M,,,3,19:02:17,19:02:19,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0.333333333,0,0,0,0,0,0,0,10-15m,1,0.666666667,,,,,,,,
Q2,QC8,Left,26/4/2024,Control,,-0.3,0,0,0.9353,1044,Kangaroo,L,M,,7,19:02:17,19:02:55,0,0.142857143,0,0.142857143,0,0,0.428571429,0.428571429,0,0.571428571,0.428571429,0,0,0,0,0,0.142857143,0,0,0,5-10m,0,0.857142857,,,,,,,,
Q2,QC8,Left,26/4/2024,Control,,-0.3,0,0,0.9353,1045,Wallaby,L,,,9,19:02:17,19:02:55,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0.333333333,0,>15m,1,0,,,,,,,,
Q2,QC8,Left,26/4/2024,Control,,-0.3,0,0,0.9353,1046,Wallaby,S,,,3,20:27:41,20:27:43,0,0,0,0,0,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0.666666667,<5m,0,0.333333333,,,,,,,,
Q2,QC8,Left,26/4/2024,Control,,-0.3,0,0,0.9353,1047,Possum,M,,,3,20:41:47,20:41:49,0,0,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,<5m,0,0.666666667,,,,,,,,
Q2,QC8,Left,26/4/2024,Control,,-0.3,0,0,0.9353,1048,Possum,L,,,3,21:58:48,21:58:50,0,0,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,<5m,0,0.666666667,,,,,,,,
Q2,QC8,Left,26/4/2024,Control,,-0.3,0,0,0.9353,1049,Possum,,,,3,22:39:19,22:39:21,0,0,0,0,0,0,0,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0.666666667,<5m,0,0.333333333,,,,,,,,
Q2,QC8,Left,27/4/2024,Control,,-0.3,0,0,0.9353,1050,Wallaby,M,,,9,00:06:52,00:07:28,0,0.333333333,0,0.222222222,0.111111111,0,0,0.222222222,1,0,0,0,0.555555556,0,0,0,0.222222222,0,0,0,<5m,0,0.222222222,,,,,,,,
Q2,QC8,Left,27/4/2024,Thylacine,,3.6,0,0,0.8757,1051,Wallaby,S,,,21,22:34:25,22:47:08,0,0.761904762,0,0.571428571,0.19047619,0,0,0.047619048,1,0,0,0,0,0,0,0,0.523809524,0,0,0.19047619,<5m,0,0.047619048,,,,,,,,
Q2,QC8,Left,27/4/2024,Thylacine,,3.6,0,0,0.8757,1052,Wallaby,S,,,1,22:39:08,22:39:08,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q2,QC8,Left,28/4/2024,Thylacine,,3.6,0,0,0.8757,1053,Possum,M,,,6,00:21:44,00:21:49,0,0.166666667,0,0.166666667,0,0,0,0.833333333,1,0,0,0,0,0,0,0,0.166666667,0,0,0,<5m,0,0.833333333,,,,,,,,
Q2,QC8,Left,29/4/2024,Goat,,3.5,7,0,0.7985,1054,Kangaroo,M,M,,6,04:34:39,04:35:26,0,0.166666667,0,0,0.166666667,0,0.333333333,0.333333333,0,0,1,0,0,0.166666667,0,0,0,0,0,0,10-15m,1,0.666666667,,,,,,,,
Q2,QC8,Left,29/4/2024,Goat,,3.5,7,0,0.7985,1055,Kangaroo,L,M,,3,04:35:24,04:35:26,0,0,0,0,0,0,0,0.333333333,0,0,1,0,0,1,0,0,0,0,0,0,10-15m,1,0.333333333,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1056,Wallaby,M,,,4,19:07:19,19:08:17,0,0,0,0,0,0,0,0.25,0,1,0,0,0.75,0,0,0,0,0,0,0,5-10m,0,0.25,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1057,Wallaby,S,,,15,20:28:44,20:47:18,0.133333333,0,0,0,0.133333333,0,0,0.133333333,0,1,0,0,0.733333333,0,0,0,0,0,0.133333333,0,5-10m,0,0.133333333,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1058,Wallaby,L,M,,5,20:28:44,20:31:19,0,0,0,0,0,0,0,0.4,0,0,1,0,0.6,0,0,0,0,0,0,0,10-15m,1,0.4,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1059,Wallaby,S,,,5,20:28:45,20:31:20,0.6,0,0,0,0.6,0,0,0.2,0,0.4,0.6,0,0,0,0,0,0,0,0.6,0.2,10-15m,1,0.2,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1060,Kangaroo,L,,,6,20:28:44,20:31:20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1061,Wallaby,L,,,9,20:41:22,20:47:18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1062,Wallaby,L,M,,10,20:41:24,20:53:49,0,0,0,0,0,0,0,0.2,0,1,0,0,0.8,0,0,0,0,0,0,0,5-10m,0,0.2,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1063,Wallaby,M,,,15,20:53:47,21:01:32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1064,Wallaby,S,,,9,20:56:54,21:01:32,0,0,0,0,0,0,0.444444444,0.222222222,0,0.555555556,0.444444444,0,0.222222222,0,0,0,0,0,0,0.111111111,5-10m,0,0.666666667,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1065,Wallaby,M,,,6,20:56:12,20:56:56,0,0,0,0,0,0,0,0,0,1,0,0,0.833333333,0,0,0,0,0,0,0.166666667,5-10m,0,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1066,Wallaby,M,,,3,20:53:47,20:53:49,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1067,Wallaby,M,,,15,20:53:47,21:01:32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1068,Wallaby,M,,,15,20:53:47,21:01:32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1069,Wallaby,L,,,6,21:01:28,21:01:32,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,>15m,1,0.333333333,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1070,Wallaby,M,,,3,21:13:28,21:13:30,0,0,0,0,0,0,0,0.666666667,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0.666666667,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1071,Wallaby,M,,,3,21:13:28,21:13:30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1072,Wallaby,M,,,3,21:13:28,21:13:30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1073,Wallaby,L,,,3,21:13:28,21:13:30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1074,Wallaby,M,,,3,21:23:18,21:23:20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1075,Wallaby,S,,,1,21:23:18,21:23:18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10-15m,1,1,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1076,Wallaby,L,,,3,21:23:18,21:23:20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1077,Wallaby,S,,,6,21:32:51,21:35:41,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,0,0,0,,,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1078,Wallaby,M,,,6,21:32:51,21:35:41,0.166666667,0,0,0,0.166666667,0,0,0.5,0,0,1,0,0.833333333,0,0,0,0,0,0,0,10-15m,1,0.5,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1079,Wallaby,M,,,3,21:32:51,21:32:53,0,0,0,0,0,0,0,1,0,0,0.333333333,0.666666667,0.333333333,0,0,0,0,0,0,0,>15m,1,1,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1080,Wallaby,M,,,3,21:32:51,21:32:53,0,0.666666667,0,0,0.666666667,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0,0.333333333,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1081,Wallaby,M,,,6,21:21:51,21:35:41,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1082,Wallaby,L,,,3,21:21:51,21:32:53,0,0.666666667,0.333333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1083,Wallaby,S,,,3,21:35:39,21:35:41,0,0.666666667,0,0,0.666666667,0,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1084,Wallaby,S,,,3,21:41:45,21:41:47,0,0,0,0,0,0,0,0.333333333,0,1,0,0,0,0,0,0.666666667,0,0,0,0,5-10m,0,0.333333333,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1085,Wallaby,M,,,3,21:41:45,21:41:47,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1086,Wallaby,M,,,3,21:41:45,21:41:47,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1087,Wallaby,M,,,3,21:41:45,21:41:47,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1088,Wallaby,M,F,,6,21:54:34,21:54:39,0.333333333,0,0,0,0.333333333,0,0,0,0,1,0,0,0.666666667,0,0,0,0,0,0.166666667,0,5-10m,0,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1089,Wallaby,M,,,6,21:54:34,21:54:39,0,0,0,0,0,0,0,0.5,0,1,0,0,0.5,0,0,0,0,0,0,0,5-10m,0,0.5,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1090,Wallaby,M,,,6,21:54:34,21:54:39,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0.166666667,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1091,Wallaby,L,,,6,21:54:34,21:54:39,0,0,0,0,0,0.166666667,0,0,0,0,0,1,0.833333333,0,0,0,0,0,0,0,>15m,1,0.166666667,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1092,Wallaby,S,,,3,22:24:47,22:24:49,0.333333333,0,0,0,0.333333333,0,0,0.666666667,0,1,0,0,0.333333333,0,0,0,0,0,0,0,5-10m,0,0.666666667,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1093,Wallaby,S,,,3,22:24:47,22:24:49,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1094,Wallaby,M,,,3,22:24:47,22:24:49,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1095,Wallaby,M,,,3,22:24:47,22:24:49,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,20/4/2024,Thylacine,,1.5,4,0,0.8942,1096,Wallaby,S,,,3,22:54:26,22:54:28,0,0,0,0,0,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1097,Wallaby,M,,,13,17:40:19,17:49:51,0,0,0,0,0,0.076923077,0,0.153846154,0,0.307692308,0.692307692,0,0.846153846,0,0,0,0,0,0,0,10-15m,1,0.230769231,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1098,Wallaby,M,,,18,17:40:19,17:52:54,0.055555556,0.111111111,0,0.166666667,0,0,0,0,0,0.166666667,0.333333333,0.5,0.833333333,0,0,0,0,0,0,0,,,0,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1099,Wallaby,M,,,18,17:40:19,17:52:54,0,0.222222222,0,0,0.222222222,0,0,0,0,0,0.666666667,0.333333333,0.777777778,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1100,Wallaby,L,M,,15,17:40:19,17:49:43,0,0.133333333,0.066666667,0,0.2,0,0,0,0,0,0.4,0.4,0.8,0,0,0,0,0,0,0,,,0,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1101,Wallaby,M,,,12,17:44:16,17:52:54,0,0.083333333,0.25,0.25,0.083333333,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1102,Wallaby,M,,,8,17:47:55,17:52:53,0.125,0.125,0,0,0.25,0,0,0.25,0,0,0,1,0.5,0,0,0,0,0,0,0,>15m,1,0.25,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1103,Wallaby,M,,,3,18:02:30,18:02:32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5-10m,0,0,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1104,Wallaby,L,,,6,18:02:30,18:04:23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1105,Wallaby,M,,,3,18:46:31,18:46:33,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,1,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1106,Wallaby,L,,,3,18:46:31,18:46:33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10-15m,1,0,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1107,Wallaby,S,,,3,18:46:31,18:46:33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1108,Wallaby,M,,,3,18:46:31,18:46:33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1109,Wallaby,L,,,3,18:46:31,18:46:33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1110,Wallaby,M,,,3,18:46:31,18:46:33,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1111,Wallaby,M,,,3,18:46:31,18:46:33,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1112,Wallaby,L,,,3,18:46:31,18:46:33,0.333333333,0.666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1113,Wallaby,M,,,6,18:54:32,18:54:38,0,0.666666667,0,0,0.666666667,0,0,0.333333333,0,0,1,0,0,0,0,0,0,0,0.5,0,10-15m,1,0.333333333,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1114,Wallaby,L,,,5,18:54:32,18:54:37,0,0,0.6,0,0.6,0,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,5-10m,0,0.4,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1115,Wallaby,M,,,6,18:54:32,18:54:38,0,0.666666667,0,0,0.666666667,0,0.333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0.333333333,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1116,Wallaby,M,,,6,18:54:32,18:54:38,0,0.666666667,0,0,0.666666667,0,0.333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,>15m,1,0.333333333,,,,,,,,
Q3,QC9,Front,21/4/2024,Goat,,0.7,2,0,0.9453,1117,Wallaby,M,,,6,18:54:32,18:54:38,0.833333333,0,0,0,0.833333333,0,0,0.166666667,0,0,0,1,0,0,0,0,0,0,0.5,0,>15m,1,0.166666667,,,,,,,,
